orig_path,label,index,ImagePath
Kvasir v2/polyps/polyps/1f05bae6-ff57-4c42-8648-715e3f60b387.jpg,polyps,2,00193.jpg
Kvasir v2/normal/normal/c2f1bb10-86e7-4c6a-9774-112dad033fb6.jpg,normal,8,00194.jpg
Kvasir v2/normal-pylorus/normal-pylorus/b4167a0d-436b-4991-a556-82c18b229ec0.jpg,normal-pylorus,6,00195.jpg
Kvasir v2/esophagitis/esophagitis/18b31242-1f39-4af3-8bcc-77427bf488b3.jpg,esophagitis,7,00196.jpg
Kvasir v2/esophagitis/esophagitis/eac5f036-d81d-42ad-b003-0538961f3b1b.jpg,esophagitis,7,00197.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/4b781702-e434-418e-8b62-7519aefa8b71.jpg,dyed-lifted-polyps,3,00198.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/22fe9ac9-68c0-4344-91dd-12495657d17a.jpg,dyed-lifted-polyps,3,00199.jpg
Kvasir v2/normal/normal/b7844b2a-5a9c-44a8-8081-fd33ef7074f0.jpg,normal,8,00200.jpg
Kvasir v2/polyps/polyps/d9e2cdc8-53e2-4749-b4d9-748d78de3029.jpg,polyps,2,00201.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/12909129-68d0-4b25-ad6c-485b8f41c6c7.jpg,dyed-resection-margins,5,00202.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/b5af8e34-70fd-43a3-a6dc-1e6301fb169e.jpg,ulcerative-colitis,4,00203.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/05e7c2b0-e2e7-4cdc-bcc0-89b06df1b38c.jpg,dyed-resection-margins,5,00204.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/9e39cfec-0bb6-4495-bcfc-1594ca72297e.jpg,dyed-lifted-polyps,3,00205.jpg
Kvasir v2/normal-cecum/normal-cecum/1e2720c4-d073-4335-9315-3745f36df90e.jpg,normal-cecum,1,00206.jpg
Kvasir v2/polyps/polyps/a08bda88-9bbf-413f-91f4-cddad61a0cf6.jpg,polyps,2,00207.jpg
Kvasir v2/normal/normal/e2903441-877f-4895-b5f5-8a7149d42ae7.jpg,normal,8,00208.jpg
Kvasir v2/esophagitis/esophagitis/d3a247a7-5a6d-4aa0-95f6-d61ce2fac87d.jpg,esophagitis,7,00209.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/e6456a47-401b-4986-aa40-adb4a4e312ad.jpg,dyed-resection-margins,5,00210.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/e062f910-d08b-4a98-8e96-a0ad1a744154.jpg,dyed-lifted-polyps,3,00211.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/7c3a2593-5da9-47e4-b6a2-6f5ff793a784.jpg,ulcerative-colitis,4,00212.jpg
Kvasir v2/normal-cecum/normal-cecum/14730f51-f9a8-4595-b80c-7234855d6e28.jpg,normal-cecum,1,00213.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/0ffa29d8-0d83-4c57-8b9d-1afcb84d6fe1.jpg,dyed-resection-margins,5,00214.jpg
Kvasir v2/polyps/polyps/d945c2a7-393b-49b7-a22d-1dd4d09970b8.jpg,polyps,2,00215.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/9ced8b65-6c23-41ce-a347-ca72ba56fce2.jpg,dyed-lifted-polyps,3,00216.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/0b93a6ee-d239-4074-afa5-2c27bc0d5103.jpg,dyed-resection-margins,5,00217.jpg
Kvasir v2/esophagitis/esophagitis/6768b579-d528-4260-be9a-635831e1bee6.jpg,esophagitis,7,00218.jpg
Kvasir v2/normal/normal/ddcbc2b7-f0ff-4423-89b8-9eb58c1492c7.jpg,normal,8,00219.jpg
Kvasir v2/normal-cecum/normal-cecum/111c85ee-0d80-45cf-ad41-53f4126d7ba4.jpg,normal-cecum,1,00220.jpg
Kvasir v2/normal-cecum/normal-cecum/a98798d4-7c1f-4dc7-8d7e-377b85f037d7.jpg,normal-cecum,1,00221.jpg
Kvasir v2/polyps/polyps/1f66a93c-0d79-476e-a916-621789093e0c.jpg,polyps,2,00222.jpg
Kvasir v2/normal-cecum/normal-cecum/e31beb69-cc30-4663-bfbc-588c4f265fe5.jpg,normal-cecum,1,00223.jpg
Kvasir v2/polyps/polyps/372a2d02-6f90-4de4-a9ae-01cbbba0fa7e.jpg,polyps,2,00224.jpg
Kvasir v2/normal-cecum/normal-cecum/5157b246-d1a7-4b33-97f1-ccb7a1c50124.jpg,normal-cecum,1,00225.jpg
Kvasir v2/polyps/polyps/001696c2-c627-4193-ad14-dda8945ad13f.jpg,polyps,2,00226.jpg
Kvasir v2/normal/normal/d7ac8227-1537-41e5-b842-b145754a468e.jpg,normal,8,00227.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/e337f90f-466c-45b6-96a9-d5d823a4ea64.jpg,dyed-lifted-polyps,3,00228.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/2cf6ee7b-3d8c-4cd2-bd0e-6b1dd0abe63d.jpg,dyed-lifted-polyps,3,00229.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/32425083-f790-4977-b2b5-b8f801e099c6.jpg,dyed-resection-margins,5,00230.jpg
Kvasir v2/esophagitis/esophagitis/24fcbe39-f60c-442e-8b18-166482fd5819.jpg,esophagitis,7,00231.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/7d3c6073-57ef-4591-a7ff-22bb2e6504c9.jpg,ulcerative-colitis,4,00232.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/e421e8b3-1696-430a-b682-48e57efc97a6.jpg,ulcerative-colitis,4,00233.jpg
Kvasir v2/normal-cecum/normal-cecum/d1d99c67-f04e-4b7c-87a1-fae65f720cd8.jpg,normal-cecum,1,00234.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/3d6522a9-2ad7-41cb-91e6-cc4fe56189f5.jpg,dyed-lifted-polyps,3,00235.jpg
Kvasir v2/normal-pylorus/normal-pylorus/197d34fd-2500-41ea-8783-c499cfe108ad.jpg,normal-pylorus,6,00236.jpg
Kvasir v2/polyps/polyps/a8057fb6-2c32-4c72-ac7f-9c0501ff845a.jpg,polyps,2,00237.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/2335d64a-6f62-4f6e-a907-811850464a53.jpg,dyed-lifted-polyps,3,00238.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/20117a1e-22d1-46a8-8147-e100a34fcc21.jpg,ulcerative-colitis,4,00239.jpg
Kvasir v2/normal/normal/ef849816-e0aa-46f2-b8d5-280f5857c78f.jpg,normal,8,00240.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/2a38ed92-ab6d-4843-ac20-f9002ed39395.jpg,dyed-resection-margins,5,00241.jpg
Kvasir v2/normal-cecum/normal-cecum/d1846971-379f-4831-a8e3-ae0e0a8b9824.jpg,normal-cecum,1,00242.jpg
Kvasir v2/normal/normal/b479dd2d-e7cc-4993-af92-03e3ee3a6a61.jpg,normal,8,00243.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/338876e1-4a56-4b7c-af24-84ab62a871fd.jpg,dyed-lifted-polyps,3,00244.jpg
Kvasir v2/esophagitis/esophagitis/ff995981-19f1-44db-861c-b19876f02613.jpg,esophagitis,7,00245.jpg
Kvasir v2/esophagitis/esophagitis/75fa5f23-23d4-43fd-a9f6-4ab00cdf6cd1.jpg,esophagitis,7,00246.jpg
Kvasir v2/normal/normal/b774b33c-0d05-4b31-b776-14eeb9d3586b.jpg,normal,8,00247.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/45f2bb33-9a0c-4ab1-bfd2-01326ed4578d.jpg,ulcerative-colitis,4,00248.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/03c7c248-8da0-433b-a171-4a683a8b5ff9.jpg,dyed-resection-margins,5,00249.jpg
Kvasir v2/polyps/polyps/0fa8810f-f91f-4434-931b-458eabe9543e.jpg,polyps,2,00250.jpg
Kvasir v2/polyps/polyps/d887619a-1ea0-42a6-bea3-118b2ca7ed37.jpg,polyps,2,00251.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/237981a2-5f8c-48fc-b584-68b16769e8ad.jpg,dyed-resection-margins,5,00252.jpg
Kvasir v2/esophagitis/esophagitis/0e726fff-6a8b-46d8-a757-9b8758cb2ff5.jpg,esophagitis,7,00253.jpg
Kvasir v2/esophagitis/esophagitis/49228345-8f4a-433f-b32d-e8a50b0e1b91.jpg,esophagitis,7,00254.jpg
Kvasir v2/normal/normal/e9766297-ab24-46a5-a649-4bd568c78ef7.jpg,normal,8,00255.jpg
Kvasir v2/esophagitis/esophagitis/98e66a62-b6d1-4f9e-a42a-959185ddf4d9.jpg,esophagitis,7,00256.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fe847a94-7385-40b7-9d3f-64d21dcf66b1.jpg,ulcerative-colitis,4,00257.jpg
Kvasir v2/normal-cecum/normal-cecum/e8437829-a5d6-4dd5-a2bb-be094b311ee8.jpg,normal-cecum,1,00258.jpg
Kvasir v2/esophagitis/esophagitis/712e0e8f-a059-4e0f-b688-007f2baaedc0.jpg,esophagitis,7,00259.jpg
Kvasir v2/polyps/polyps/aec4e0fe-a5ca-47ae-9f7a-b08ffe5f2d6a.jpg,polyps,2,00260.jpg
Kvasir v2/normal/normal/b16b4c03-a573-4977-b983-32c0091d9ef2.jpg,normal,8,00261.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/3bfce218-3cdc-4f1b-bbff-fe617aeb28ed.jpg,dyed-resection-margins,5,00262.jpg
Kvasir v2/normal-cecum/normal-cecum/2e122e62-d4a2-4096-a0b6-f4f72fb1af70.jpg,normal-cecum,1,00263.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fb186f2d-cc2d-4ad2-a9aa-9c092f5e0ebd.jpg,ulcerative-colitis,4,00264.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/97c85811-8d46-486b-9d8e-5e203a170833.jpg,dyed-resection-margins,5,00265.jpg
Kvasir v2/polyps/polyps/2647375e-0e9a-4b90-9f05-dc537c572448.jpg,polyps,2,00266.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/73a36a73-0206-40f9-903f-85ec135525a0.jpg,ulcerative-colitis,4,00267.jpg
Kvasir v2/normal-cecum/normal-cecum/8c524ba6-c94c-4bcf-83c3-f47c207682d0.jpg,normal-cecum,1,00268.jpg
Kvasir v2/normal/normal/7641cc35-0652-42bc-930c-3b1725f8b28f.jpg,normal,8,00269.jpg
Kvasir v2/esophagitis/esophagitis/18aa2d1c-9811-4241-82be-2d42473584da.jpg,esophagitis,7,00270.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b0754485-1443-4235-a179-4a77a517230a.jpg,dyed-resection-margins,5,00271.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/bc93e7f5-b2d2-4645-a357-d122fb8cc417.jpg,dyed-resection-margins,5,00272.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/b47af04f-a7cf-4700-abd2-65e4be5ca694.jpg,ulcerative-colitis,4,00273.jpg
Kvasir v2/normal-pylorus/normal-pylorus/3a9a2938-638c-4320-80a2-232b34318a37.jpg,normal-pylorus,6,00274.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fc79c489-b358-4368-b965-330615af73d4_00000258.jpg,ulcerative-colitis,4,00275.jpg
Kvasir v2/normal/normal/e6f97abc-00c2-4d55-8458-24c6c57cc62f.jpg,normal,8,00276.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/98c057ef-0b40-4856-ba3f-4fffd9cf7523.jpg,dyed-resection-margins,5,00277.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8a497a48-0d8d-4d7e-bd61-9a713735cffb.jpg,dyed-resection-margins,5,00278.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/46013e17-dfcf-4ca8-a2b0-b83fb5da0501.jpg,dyed-lifted-polyps,3,00279.jpg
Kvasir v2/polyps/polyps/8f9e1321-2bcf-4d9c-8d2d-06a49f07f40d.jpg,polyps,2,00280.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8fc7d933-245f-48ba-b0db-ac2a125b4d81.jpg,dyed-resection-margins,5,00281.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/3cf669f9-bfaa-41b8-9c17-336f3e1d05ff.jpg,ulcerative-colitis,4,00282.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/87067da4-8aac-4f04-8641-9a67365510aa.jpg,dyed-resection-margins,5,00283.jpg
Kvasir v2/normal-cecum/normal-cecum/881783fa-8f0a-4ccd-83c8-5e9cba09385b.jpg,normal-cecum,1,00284.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/380fb71f-1f30-4de6-9ed4-33951e35e9ba.jpg,dyed-resection-margins,5,00285.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/94eced16-7a89-4b32-a92b-3670f59c0a62.jpg,dyed-resection-margins,5,00286.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/b5efb2cc-2e53-4ec7-87f7-fb08b47f34e3.jpg,ulcerative-colitis,4,00287.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/11fce361-b282-42ad-941c-9b331cc62b19.jpg,dyed-lifted-polyps,3,00288.jpg
Kvasir v2/normal/normal/e46aec5a-c814-4e79-9dc0-c1acf2ecb8b0.jpg,normal,8,00289.jpg
Kvasir v2/normal-cecum/normal-cecum/28419d9a-cafb-41dc-967d-d23ff415db23.jpg,normal-cecum,1,00290.jpg
Kvasir v2/normal-cecum/normal-cecum/2d467453-bd7e-4d31-8e67-f519c2523700.jpg,normal-cecum,1,00291.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/cfafba31-8f7c-4041-99ce-644cba7bcf7e.jpg,dyed-lifted-polyps,3,00292.jpg
Kvasir v2/polyps/polyps/bd460ead-15a5-4d2a-9720-82e88cbd62d5.jpg,polyps,2,00293.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/7f215cf4-2f27-4e51-a299-90c363d47d06.jpg,dyed-resection-margins,5,00294.jpg
Kvasir v2/normal-pylorus/normal-pylorus/c480c2fd-905c-443b-bceb-4d328baa3622.jpg,normal-pylorus,6,00295.jpg
Kvasir v2/polyps/polyps/1fd7cca6-1b0d-48f3-a2b2-359aed922873.jpg,polyps,2,00296.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/0a542bb0-0172-4bc4-890d-327fa45b85b3.jpg,dyed-lifted-polyps,3,00297.jpg
Kvasir v2/normal-cecum/normal-cecum/01c48bf5-3f79-45dd-9390-add72a6da946.jpg,normal-cecum,1,00298.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/61c80e67-62f4-4bcb-94d4-0c3f6fac16d1.jpg,ulcerative-colitis,4,00299.jpg
Kvasir v2/esophagitis/esophagitis/fdf310eb-434f-4c8a-ba7a-9684aa19d2af.jpg,esophagitis,7,00300.jpg
Kvasir v2/normal-pylorus/normal-pylorus/76cf6249-7425-4454-bc1d-4d2cb8f6647a.jpg,normal-pylorus,6,00301.jpg
Kvasir v2/esophagitis/esophagitis/ce3538e1-b525-46e4-a490-891732a5bea9.jpg,esophagitis,7,00302.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/0bd9ecb8-d49c-425a-a843-d259b2a08b74.jpg,ulcerative-colitis,4,00303.jpg
Kvasir v2/normal-pylorus/normal-pylorus/c5628a4f-3669-4874-a170-9fc474260b78.jpg,normal-pylorus,6,00304.jpg
Kvasir v2/polyps/polyps/20575bcf-bd85-48cd-8295-ca80fb9734a9.jpg,polyps,2,00305.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/2dd46d94-7dab-4dbd-b59e-e85cb2f0ea65.jpg,dyed-lifted-polyps,3,00306.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b9c6b358-035a-42d0-91e0-b1402b183b81.jpg,dyed-resection-margins,5,00307.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/dd69634c-fb56-4b10-8d93-520dca4ff061.jpg,dyed-lifted-polyps,3,00308.jpg
Kvasir v2/polyps/polyps/42c46ae5-4595-4a65-8a97-6dc8ee77eee2.jpg,polyps,2,00309.jpg
Kvasir v2/normal-pylorus/normal-pylorus/cfd1bbce-510b-4488-8bb9-2ca0c5197a32.jpg,normal-pylorus,6,00310.jpg
Kvasir v2/polyps/polyps/fb549f3e-57cf-409a-8ef3-d9f1f10eee4f.jpg,polyps,2,00311.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b559c30f-910c-4353-8edc-c4edc5904833.jpg,dyed-resection-margins,5,00312.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/018962bd-e536-404b-854e-6836abd8b5c8.jpg,ulcerative-colitis,4,00313.jpg
Kvasir v2/normal-cecum/normal-cecum/9ddf9093-1f00-4135-9a16-5b9c9f5216e8.jpg,normal-cecum,1,00314.jpg
Kvasir v2/normal-pylorus/normal-pylorus/ad40fa2b-9267-48e0-a2b3-578cf2aa4cd6.jpg,normal-pylorus,6,00315.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b33db2cf-41ee-43de-b37d-0eff212221b6.jpg,dyed-resection-margins,5,00316.jpg
Kvasir v2/polyps/polyps/69a27f9e-e92d-4054-adaa-405eeace8b2a.jpg,polyps,2,00317.jpg
Kvasir v2/normal/normal/00db2b25-bb71-4218-a076-9d2449a23f2e.jpg,normal,8,00318.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/26b63783-31b9-4f00-a795-2126ab9bb187.jpg,ulcerative-colitis,4,00319.jpg
Kvasir v2/normal-pylorus/normal-pylorus/8b07aa33-8a1a-4c5a-92e1-1f9aed3f0f2f.jpg,normal-pylorus,6,00320.jpg
Kvasir v2/normal/normal/6f6f02bd-55b8-4d27-b3bd-890ebdecdc03.jpg,normal,8,00321.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/83afcd37-3d3d-49ea-9e11-5b2bcaf0f872.jpg,dyed-lifted-polyps,3,00322.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b2104e25-9926-4f1f-9409-94790f6fba93.jpg,dyed-resection-margins,5,00323.jpg
Kvasir v2/normal-pylorus/normal-pylorus/005959d0-b75b-41ed-8da1-2a5d0666d612.jpg,normal-pylorus,6,00324.jpg
Kvasir v2/polyps/polyps/ccd07ae5-4037-4f6c-a6ad-d9372d8580bf.jpg,polyps,2,00325.jpg
Kvasir v2/normal-pylorus/normal-pylorus/400b309f-70fd-4084-90a1-b7ad2f98615c.jpg,normal-pylorus,6,00326.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/84a2005e-b11b-41ee-b212-ec0b7600ea62.jpg,dyed-lifted-polyps,3,00327.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/613a0505-1216-4ae2-ac5a-cbc4d264c2db.jpg,ulcerative-colitis,4,00328.jpg
Kvasir v2/normal-cecum/normal-cecum/03adaef7-3900-4624-9ffa-6df25d1ee70c.jpg,normal-cecum,1,00329.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/c127c300-7644-459a-9629-80f86ae93107.jpg,dyed-lifted-polyps,3,00330.jpg
Kvasir v2/normal-pylorus/normal-pylorus/3f378f8c-8104-407e-85d7-38d5128e0d75.jpg,normal-pylorus,6,00331.jpg
Kvasir v2/polyps/polyps/812f948c-c507-4714-acf3-fbee9932bf43.jpg,polyps,2,00332.jpg
Kvasir v2/polyps/polyps/0e45e027-bdcf-4ca4-9b12-d9e2bc00245a.jpg,polyps,2,00333.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/9bf37da2-4bd1-4a8a-aff9-66bdcc918ea9.jpg,ulcerative-colitis,4,00334.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/7520a024-091f-4e2e-9bdf-4620081819b5.jpg,dyed-lifted-polyps,3,00335.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/5ec2cf71-c105-4f82-ab3b-4ae9c306b73f.jpg,dyed-resection-margins,5,00336.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/6623b2ff-ffd8-4af9-a5ea-cc3f3cda5f55.jpg,dyed-lifted-polyps,3,00337.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/83a8a16b-e221-41d0-a0a9-3fe25025ecbf.jpg,dyed-lifted-polyps,3,00338.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/146f8f16-aef9-4498-91df-466b67d51c27.jpg,ulcerative-colitis,4,00339.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/e73b50a4-4b6e-4fa3-b9cf-3323e8558519.jpg,dyed-lifted-polyps,3,00340.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/7aafaf4b-89f6-415c-84ea-733efe9ca4e9.jpg,dyed-resection-margins,5,00341.jpg
Kvasir v2/normal-pylorus/normal-pylorus/0b8878b5-cd52-48d4-9ea8-f384edbc0d3e.jpg,normal-pylorus,6,00342.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/c3057486-53c7-411a-a123-e5b19d11b484.jpg,dyed-resection-margins,5,00343.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/31bce929-ab0f-475f-985d-c1843cab8f58.jpg,ulcerative-colitis,4,00344.jpg
Kvasir v2/esophagitis/esophagitis/5bc98f3f-7bde-4163-b936-5c80c847d5c3.jpg,esophagitis,7,00345.jpg
Kvasir v2/normal-pylorus/normal-pylorus/8b45a437-310d-40eb-b890-331ff302015d.jpg,normal-pylorus,6,00346.jpg
Kvasir v2/normal-pylorus/normal-pylorus/a3591c76-0762-4671-9d02-7c52c83cfb36.jpg,normal-pylorus,6,00347.jpg
Kvasir v2/normal-cecum/normal-cecum/d8c3f635-1970-4954-b0de-ba58c74be2c9.jpg,normal-cecum,1,00348.jpg
Kvasir v2/normal/normal/2e9320bc-6e72-469a-8be1-623e895a6a58.jpg,normal,8,00349.jpg
Kvasir v2/normal-cecum/normal-cecum/9507e070-3dc1-466e-ac10-aeb0e7c95edd.jpg,normal-cecum,1,00350.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/307d9e28-bd7a-4d0a-934c-a8d7ac18fc6d.jpg,ulcerative-colitis,4,00351.jpg
Kvasir v2/normal-cecum/normal-cecum/a3f50f9f-e2c1-41fc-b52f-8c79e52f56d1.jpg,normal-cecum,1,00352.jpg
Kvasir v2/normal/normal/2079170b-ac50-4424-aa90-dfc390917151.jpg,normal,8,00353.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/4e56f8b5-e979-489b-94b6-e497dbbe4295.jpg,dyed-resection-margins,5,00354.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8a69020d-a527-4cf7-90ef-ff00dedd5ac1.jpg,dyed-resection-margins,5,00355.jpg
Kvasir v2/normal-cecum/normal-cecum/a50ad7c4-9138-4ae5-9805-bf173bcd1d9f.jpg,normal-cecum,1,00356.jpg
Kvasir v2/normal-pylorus/normal-pylorus/026715f1-d01e-47c7-ae95-93b46695a7e8.jpg,normal-pylorus,6,00357.jpg
Kvasir v2/normal/normal/b50ca54a-203b-483e-92b6-d3a0b9d16ae1.jpg,normal,8,00358.jpg
Kvasir v2/polyps/polyps/b460cf34-ea71-41fb-8f25-a4906e4026d0.jpg,polyps,2,00359.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/e528c334-5bc6-4be7-a078-46256e525f4d.jpg,dyed-lifted-polyps,3,00360.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/d962685e-7742-449b-b607-f5dd1e2b0868.jpg,dyed-lifted-polyps,3,00361.jpg
Kvasir v2/normal-pylorus/normal-pylorus/c445633a-d1dc-4726-b2b5-5ff717143ba7.jpg,normal-pylorus,6,00362.jpg
Kvasir v2/normal/normal/01a146ce-c9a3-42af-9f53-573e90975abe.jpg,normal,8,00363.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e78e1f11-9926-40f8-88c0-6967d697bd2a.jpg,normal-pylorus,6,00364.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/5a9117f2-5b4b-4173-a3dc-90f53e7d95e1.jpg,dyed-lifted-polyps,3,00365.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/0c816229-48e4-47a2-b349-759761337166.jpg,ulcerative-colitis,4,00366.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8c449b9c-b6d7-43e8-8c1e-bc324f158d19.jpg,dyed-resection-margins,5,00367.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/43e914f2-bfe9-4054-9c37-179d5c06a8c0.jpg,dyed-resection-margins,5,00368.jpg
Kvasir v2/normal/normal/27d3917c-f8f4-4838-b77d-1c0bd472527e.jpg,normal,8,00369.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/858eaf07-207d-4753-aebd-4504a7dd1d61.jpg,ulcerative-colitis,4,00370.jpg
Kvasir v2/normal/normal/6fc05711-5e9a-4c98-b457-ef7402fecfeb.jpg,normal,8,00371.jpg
Kvasir v2/normal-pylorus/normal-pylorus/1f020981-c403-4943-8e93-ef9ed118d32c.jpg,normal-pylorus,6,00372.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/49df57e7-2fd8-4b66-b246-bed626daa289.jpg,ulcerative-colitis,4,00373.jpg
Kvasir v2/polyps/polyps/45795784-a6d6-4161-9ed0-04afa9ff0c77.jpg,polyps,2,00374.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/7c14c0d1-f8d4-44ea-8d17-b946627924db.jpg,dyed-lifted-polyps,3,00375.jpg
Kvasir v2/normal/normal/e5529ce0-ee6b-4bb6-b5ad-99cca2862aa0.jpg,normal,8,00376.jpg
Kvasir v2/esophagitis/esophagitis/faa7a322-24fd-42b3-91d8-b0fcd1e27e4b.jpg,esophagitis,7,00377.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/e4bcfe97-fee2-47f2-b4c9-dbf3f1b8bb22.jpg,dyed-lifted-polyps,3,00378.jpg
Kvasir v2/normal/normal/68156912-cfbc-4fde-b96d-06b10e8bf18e.jpg,normal,8,00379.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/5676113d-85b5-4479-8f53-53b890fe0b92.jpg,dyed-resection-margins,5,00380.jpg
Kvasir v2/esophagitis/esophagitis/07e4d99e-49f0-495a-b9d0-bf3f2eec3860.jpg,esophagitis,7,00381.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/1b8c090c-6361-4746-b1f5-818fbdd153b2.jpg,dyed-lifted-polyps,3,00382.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/2f5690c2-8568-4d36-9fb0-6a9314bbe3ff.jpg,dyed-resection-margins,5,00383.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/69af0deb-39bb-4a24-b630-31aae75defcc.jpg,dyed-lifted-polyps,3,00384.jpg
Kvasir v2/normal/normal/a96e3f08-9f1f-43b7-934f-4b6bf34ec046.jpg,normal,8,00385.jpg
Kvasir v2/normal-cecum/normal-cecum/b7b5b10f-8a8b-4871-9537-a814059bbd2a.jpg,normal-cecum,1,00386.jpg
